SPlusCode,Fullname,Store,Region,ActivityCode,IsLearned,SecondTest,Score
CE.DMX41045,41045,ĐMM_GLA_AKH - 359 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX51424,51424,ĐMM_GLA_AKH - 359 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX51425,51425,ĐMM_GLA_AKH - 359 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX51427,51427,ĐMM_GLA_AKH - 359 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX51431,51431,ĐMM_GLA_AKH - 359 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX51441,51441,ĐMM_GLA_AKH - 359 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX52644,52644,ĐMM_GLA_AKH - 359 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX55600,55600,ĐMM_GLA_AKH - 359 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX113129,113129,ĐMM_GLA_AKH - 359 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX29172,29172,ĐMM_GLA_APA - 245 Trần Hưng Đạo (Ayun Pa),Miền Tây Nguyên,,,0,0
CE.DMX37632,37632,ĐMM_GLA_APA - 245 Trần Hưng Đạo (Ayun Pa),Miền Tây Nguyên,,,0,0
CE.DMX37633,37633,ĐMM_GLA_APA - 245 Trần Hưng Đạo (Ayun Pa),Miền Tây Nguyên,,,0,0
CE.DMX37634,37634,ĐMM_GLA_APA - 245 Trần Hưng Đạo (Ayun Pa),Miền Tây Nguyên,,,0,0
CE.DMX37636,37636,ĐMM_GLA_APA - 245 Trần Hưng Đạo (Ayun Pa),Miền Tây Nguyên,,,0,0
CE.DMX54151,54151,ĐMM_GLA_APA - 245 Trần Hưng Đạo (Ayun Pa),Miền Tây Nguyên,,,0,0
CE.DMX54420,54420,ĐMM_GLA_APA - 245 Trần Hưng Đạo (Ayun Pa),Miền Tây Nguyên,,,0,0
CE.DMX59636,59636,ĐMM_GLA_APA - 245 Trần Hưng Đạo (Ayun Pa),Miền Tây Nguyên,,,0,0
CE.DMX96349,96349,ĐMM_GLA_APA - 245 Trần Hưng Đạo (Ayun Pa),Miền Tây Nguyên,,,0,0
CE.DMX110424,110424,ĐMM_GLA_APA - 245 Trần Hưng Đạo (Ayun Pa),Miền Tây Nguyên,,,0,0
CE.DMX26185,26185,ĐMM_GLA_CPR - 56 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX35432,35432,ĐMM_GLA_CPR - 56 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX42439,42439,ĐMM_GLA_CPR - 56 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX43390,43390,ĐMM_GLA_CPR - 56 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX43391,43391,ĐMM_GLA_CPR - 56 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX43392,43392,ĐMM_GLA_CPR - 56 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX97566,97566,ĐMM_GLA_CPR - 56 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX106180,106180,ĐMM_GLA_CPR - 56 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX34556,34556,ĐMM_GLA_CPU - Nhơn Hòa,Miền Tây Nguyên,,,0,0
CE.DMX48239,48239,ĐMM_GLA_CPU - Nhơn Hòa,Miền Tây Nguyên,,,0,0
CE.DMX50914,50914,ĐMM_GLA_CPU - Nhơn Hòa,Miền Tây Nguyên,,,0,0
CE.DMX50918,50918,ĐMM_GLA_CPU - Nhơn Hòa,Miền Tây Nguyên,,,0,0
CE.DMX64027,64027,ĐMM_GLA_CPU - Nhơn Hòa,Miền Tây Nguyên,,,0,0
CE.DMX96351,96351,ĐMM_GLA_CPU - Nhơn Hòa,Miền Tây Nguyên,,,0,0
CE.DMX36094,36094,ĐMM_GLA_CSE - 904B Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX41214,41214,ĐMM_GLA_CSE - 904B Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX42440,42440,ĐMM_GLA_CSE - 904B Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX42846,42846,ĐMM_GLA_CSE - 904B Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX50920,50920,ĐMM_GLA_CSE - 904B Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX50924,50924,ĐMM_GLA_CSE - 904B Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX50931,50931,ĐMM_GLA_CSE - 904B Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX50933,50933,ĐMM_GLA_CSE - 904B Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX64018,64018,ĐMM_GLA_CSE - 904B Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX96391,96391,ĐMM_GLA_CSE - 904B Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX20636,20636,ĐMM_GLA_DCO - 477 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX35443,35443,ĐMM_GLA_DCO - 477 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX42837,42837,ĐMM_GLA_DCO - 477 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX54155,54155,ĐMM_GLA_DCO - 477 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX54159,54159,ĐMM_GLA_DCO - 477 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX54160,54160,ĐMM_GLA_DCO - 477 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX54162,54162,ĐMM_GLA_DCO - 477 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX54426,54426,ĐMM_GLA_DCO - 477 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX96364,96364,ĐMM_GLA_DCO - 477 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX99541,99541,ĐMM_GLA_DCO - 477 Quang Trung,Miền Tây Nguyên,,,0,0
CE.DMX23588,23588,ĐMM_GLA_KBA - K'Bang,Miền Tây Nguyên,,,0,0
CE.DMX41218,41218,ĐMM_GLA_KBA - K'Bang,Miền Tây Nguyên,,,0,0
CE.DMX51584,51584,ĐMM_GLA_KBA - K'Bang,Miền Tây Nguyên,,,0,0
CE.DMX104830,104830,ĐMM_GLA_KBA - K'Bang,Miền Tây Nguyên,,,0,0
CE.DMX104831,104831,ĐMM_GLA_KBA - K'Bang,Miền Tây Nguyên,,,0,0
CE.DMX116763,116763,ĐMM_GLA_KBA - K'Bang,Miền Tây Nguyên,,,0,0
CE.DMX37879,37879,ĐMM_GLA_KPA - 199 Hùng Vương (Krông Pa),Miền Tây Nguyên,,,0,0
CE.DMX106178,106178,ĐMM_GLA_KPA - 199 Hùng Vương (Krông Pa),Miền Tây Nguyên,,,0,0
CE.DMX106179,106179,ĐMM_GLA_KPA - 199 Hùng Vương (Krông Pa),Miền Tây Nguyên,,,0,0
CE.DMX106181,106181,ĐMM_GLA_KPA - 199 Hùng Vương (Krông Pa),Miền Tây Nguyên,,,0,0
CE.DMX106182,106182,ĐMM_GLA_KPA - 199 Hùng Vương (Krông Pa),Miền Tây Nguyên,,,0,0
CE.DMX106183,106183,ĐMM_GLA_KPA - 199 Hùng Vương (Krông Pa),Miền Tây Nguyên,,,0,0
CE.DMX106185,106185,ĐMM_GLA_KPA - 199 Hùng Vương (Krông Pa),Miền Tây Nguyên,,,0,0
CE.DMX28102,28102,ĐMM_GLA_MYA - 207 Trần Hưng Đạo (Kon Dơng),Miền Tây Nguyên,,,0,0
CE.DMX36711,36711,ĐMM_GLA_MYA - 207 Trần Hưng Đạo (Kon Dơng),Miền Tây Nguyên,,,0,0
CE.DMX46488,46488,ĐMM_GLA_MYA - 207 Trần Hưng Đạo (Kon Dơng),Miền Tây Nguyên,,,0,0
CE.DMX59641,59641,ĐMM_GLA_MYA - 207 Trần Hưng Đạo (Kon Dơng),Miền Tây Nguyên,,,0,0
CE.DMX96359,96359,ĐMM_GLA_MYA - 207 Trần Hưng Đạo (Kon Dơng),Miền Tây Nguyên,,,0,0
CE.DMX106201,106201,ĐMM_GLA_MYA - 207 Trần Hưng Đạo (Kon Dơng),Miền Tây Nguyên,,,0,0
CE.DMX109299,109299,ĐMM_GLA_MYA - 207 Trần Hưng Đạo (Kon Dơng),Miền Tây Nguyên,,,0,0
CE.DMX18533,18533,ĐMM_GLA_PLK - 01 Tôn Đức Thắng (Yên Thế),Miền Tây Nguyên,,,0,0
CE.DMX22227,22227,ĐMM_GLA_PLK - 01 Tôn Đức Thắng (Yên Thế),Miền Tây Nguyên,,,0,0
CE.DMX22231,22231,ĐMM_GLA_PLK - 01 Tôn Đức Thắng (Yên Thế),Miền Tây Nguyên,,,0,0
CE.DMX34354,34354,ĐMM_GLA_PLK - 01 Tôn Đức Thắng (Yên Thế),Miền Tây Nguyên,,,0,0
CE.DMX51587,51587,ĐMM_GLA_PLK - 01 Tôn Đức Thắng (Yên Thế),Miền Tây Nguyên,,,0,0
CE.DMX54423,54423,ĐMM_GLA_PLK - 01 Tôn Đức Thắng (Yên Thế),Miền Tây Nguyên,,,0,0
CE.DMX54887,54887,ĐMM_GLA_PLK - 01 Tôn Đức Thắng (Yên Thế),Miền Tây Nguyên,,,0,0
CE.DMX80233,80233,ĐMM_GLA_PLK - 01 Tôn Đức Thắng (Yên Thế),Miền Tây Nguyên,,,0,0
CE.DMX115199,115199,ĐMM_GLA_PLK - 01 Tôn Đức Thắng (Yên Thế),Miền Tây Nguyên,,,0,0
CE.DMX116195,116195,ĐMM_GLA_PLK - 01 Tôn Đức Thắng (Yên Thế),Miền Tây Nguyên,,,0,0
CE.DMX129558,129558,ĐMM_GLA_PLK - 01 Tôn Đức Thắng (Yên Thế),Miền Tây Nguyên,,,0,0
CE.DMX129560,129560,ĐMM_GLA_PLK - 01 Tôn Đức Thắng (Yên Thế),Miền Tây Nguyên,,,0,0
CE.DMX11353,11353,ĐMM_GLA_PLK - 47 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX11354,11354,ĐMM_GLA_PLK - 47 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX11397,11397,ĐMM_GLA_PLK - 47 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX26179,26179,ĐMM_GLA_PLK - 47 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX28109,28109,ĐMM_GLA_PLK - 47 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX35427,35427,ĐMM_GLA_PLK - 47 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX42842,42842,ĐMM_GLA_PLK - 47 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX46502,46502,ĐMM_GLA_PLK - 47 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX47076,47076,ĐMM_GLA_PLK - 47 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX86633,86633,ĐMM_GLA_PLK - 47 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX117542,117542,ĐMM_GLA_PLK - 47 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX132279,132279,ĐMM_GLA_PLK - 47 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX4769,4769,ĐMM_GLA_PLK - 56B Phan Đình Phùng,Miền Tây Nguyên,,,0,0
CE.DMX11381,11381,ĐMM_GLA_PLK - 56B Phan Đình Phùng,Miền Tây Nguyên,,,0,0
CE.DMX20229,20229,ĐMM_GLA_PLK - 56B Phan Đình Phùng,Miền Tây Nguyên,,,0,0
CE.DMX23242,23242,ĐMM_GLA_PLK - 56B Phan Đình Phùng,Miền Tây Nguyên,,,0,0
CE.DMX49231,49231,ĐMM_GLA_PLK - 56B Phan Đình Phùng,Miền Tây Nguyên,,,0,0
CE.DMX54890,54890,ĐMM_GLA_PLK - 56B Phan Đình Phùng,Miền Tây Nguyên,,,0,0
CE.DMX95678,95678,ĐMM_GLA_PLK - 56B Phan Đình Phùng,Miền Tây Nguyên,,,0,0
CE.DMX102457,102457,ĐMM_GLA_PLK - 56B Phan Đình Phùng,Miền Tây Nguyên,,,0,0
CE.DMX114699,114699,ĐMM_GLA_PLK - 56B Phan Đình Phùng,Miền Tây Nguyên,,,0,0
CE.DMX114706,114706,ĐMM_GLA_PLK - 56B Phan Đình Phùng,Miền Tây Nguyên,,,0,0
CE.DMX37629,37629,ĐMM_GLA_PTH - Quốc Lộ 25 (Phú Thiện),Miền Tây Nguyên,,,0,0
CE.DMX37637,37637,ĐMM_GLA_PTH - Quốc Lộ 25 (Phú Thiện),Miền Tây Nguyên,,,0,0
CE.DMX48854,48854,ĐMM_GLA_PTH - Quốc Lộ 25 (Phú Thiện),Miền Tây Nguyên,,,0,0
CE.DMX59643,59643,ĐMM_GLA_PTH - Quốc Lộ 25 (Phú Thiện),Miền Tây Nguyên,,,0,0
CE.DMX99540,99540,ĐMM_GLA_PTH - Quốc Lộ 25 (Phú Thiện),Miền Tây Nguyên,,,0,0
CE.DMX152012,152012,ĐMM_GLA_PTH - Quốc Lộ 25 (Phú Thiện),Miền Tây Nguyên,,,0,0
CE.DMX17975,17975,ĐMM_KTU_DHA - 296 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX46494,46494,ĐMM_KTU_DHA - 296 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX47107,47107,ĐMM_KTU_DHA - 296 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX47108,47108,ĐMM_KTU_DHA - 296 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX49802,49802,ĐMM_KTU_DHA - 296 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX69349,69349,ĐMM_KTU_DHA - 296 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX49200,49200,ĐMM_KTU_DTO - 346 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX54882,54882,ĐMM_KTU_DTO - 346 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX103741,103741,ĐMM_KTU_DTO - 346 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX106205,106205,ĐMM_KTU_DTO - 346 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX41505,41505,ĐMM_KTU_KTU - 29 Võ Nguyên Giáp,Miền Tây Nguyên,,,0,0
CE.DMX103723,103723,ĐMM_KTU_KTU - 29 Võ Nguyên Giáp,Miền Tây Nguyên,,,0,0
CE.DMX139035,139035,ĐMM_KTU_KTU - 29 Võ Nguyên Giáp,Miền Tây Nguyên,,,0,0
CE.DMX13284,13284,ĐMM_KTU_KTU - 348 Trần Hưng Đạo,Miền Tây Nguyên,,,0,0
CE.DMX28728,28728,ĐMM_KTU_KTU - 348 Trần Hưng Đạo,Miền Tây Nguyên,,,0,0
CE.DMX28729,28729,ĐMM_KTU_KTU - 348 Trần Hưng Đạo,Miền Tây Nguyên,,,0,0
CE.DMX28740,28740,ĐMM_KTU_KTU - 348 Trần Hưng Đạo,Miền Tây Nguyên,,,0,0
CE.DMX46499,46499,ĐMM_KTU_KTU - 348 Trần Hưng Đạo,Miền Tây Nguyên,,,0,0
CE.DMX97554,97554,ĐMM_KTU_KTU - 348 Trần Hưng Đạo,Miền Tây Nguyên,,,0,0
CE.DMX97556,97556,ĐMM_KTU_KTU - 348 Trần Hưng Đạo,Miền Tây Nguyên,,,0,0
CE.DMX108436,108436,ĐMM_KTU_KTU - 348 Trần Hưng Đạo,Miền Tây Nguyên,,,0,0
CE.DMX24364,24364,ĐMM_KTU_NHO - 811 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX42436,42436,ĐMM_KTU_NHO - 811 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX44333,44333,ĐMM_KTU_NHO - 811 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX70332,70332,ĐMM_KTU_NHO - 811 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX96362,96362,ĐMM_KTU_NHO - 811 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX139073,139073,ĐMM_KTU_NHO - 811 Hùng Vương,Miền Tây Nguyên,,,0,0
CE.DMX23584,23584,ĐMM_KTU_STH - Trần Hưng Đạo (Sa Thầy),Miền Tây Nguyên,,,0,0
CE.DMX36636,36636,ĐMM_KTU_STH - Trần Hưng Đạo (Sa Thầy),Miền Tây Nguyên,,,0,0
CE.DMX47110,47110,ĐMM_KTU_STH - Trần Hưng Đạo (Sa Thầy),Miền Tây Nguyên,,,0,0
CE.DMX55583,55583,ĐMM_KTU_STH - Trần Hưng Đạo (Sa Thầy),Miền Tây Nguyên,,,0,0
CE.DMX98320,98320,ĐMM_KTU_STH - Trần Hưng Đạo (Sa Thầy),Miền Tây Nguyên,,,0,0
CE.DMX103733,103733,ĐMM_KTU_STH - Trần Hưng Đạo (Sa Thầy),Miền Tây Nguyên,,,0,0
CE.DMX110411,110411,ĐMM_KTU_STH - Trần Hưng Đạo (Sa Thầy),Miền Tây Nguyên,,,0,0
CE.DMX27778,27778,ĐMM_LDO_BLA - Lộc An,Miền Tây Nguyên,,,0,0
CE.DMX30697,30697,ĐMM_LDO_BLA - Lộc An,Miền Tây Nguyên,,,0,0
CE.DMX68376,68376,ĐMM_LDO_BLA - Lộc An,Miền Tây Nguyên,,,0,0
CE.DMX111579,111579,ĐMM_LDO_BLA - Lộc An,Miền Tây Nguyên,,,0,0
CE.DMX138034,138034,ĐMM_LDO_BLA - Lộc An,Miền Tây Nguyên,,,0,0
CE.DMX21996,21996,ĐMM_LDO_BLO - 503 Nguyễn Văn Cừ,Miền Tây Nguyên,,,0,0
CE.DMX29886,29886,ĐMM_LDO_BLO - 503 Nguyễn Văn Cừ,Miền Tây Nguyên,,,0,0
CE.DMX41077,41077,ĐMM_LDO_BLO - 503 Nguyễn Văn Cừ,Miền Tây Nguyên,,,0,0
CE.DMX95505,95505,ĐMM_LDO_BLO - 503 Nguyễn Văn Cừ,Miền Tây Nguyên,,,0,0
CE.DMX95506,95506,ĐMM_LDO_BLO - 503 Nguyễn Văn Cừ,Miền Tây Nguyên,,,0,0
CE.DMX95508,95508,ĐMM_LDO_BLO - 503 Nguyễn Văn Cừ,Miền Tây Nguyên,,,0,0
CE.DMX104801,104801,ĐMM_LDO_BLO - 503 Nguyễn Văn Cừ,Miền Tây Nguyên,,,0,0
CE.DMX21429,21429,ĐMM_LDO_BLO - 738 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX28012,28012,ĐMM_LDO_BLO - 738 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX30701,30701,ĐMM_LDO_BLO - 738 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX46720,46720,ĐMM_LDO_BLO - 738 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX77721,77721,ĐMM_LDO_BLO - 738 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX104799,104799,ĐMM_LDO_BLO - 738 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX111580,111580,ĐMM_LDO_BLO - 738 Trần Phú,Miền Tây Nguyên,,,0,0
CE.DMX51686,51686,ĐMM_LDO_CTI - Phạm Văn Đồng (Cát Tiên),Miền Tây Nguyên,,,0,0
CE.DMX59999,59999,ĐMM_LDO_CTI - Phạm Văn Đồng (Cát Tiên),Miền Tây Nguyên,,,0,0
CE.DMX139091,139091,ĐMM_LDO_CTI - Phạm Văn Đồng (Cát Tiên),Miền Tây Nguyên,,,0,0
CE.DMX139092,139092,ĐMM_LDO_CTI - Phạm Văn Đồng (Cát Tiên),Miền Tây Nguyên,,,0,0
CE.DMX139093,139093,ĐMM_LDO_CTI - Phạm Văn Đồng (Cát Tiên),Miền Tây Nguyên,,,0,0
CE.DMX5754,5754,ĐMM_LDO_DDU - 329 Đường 2/4 (Thạnh Mỹ),Miền Tây Nguyên,,,0,0
CE.DMX31062,31062,ĐMM_LDO_DDU - 329 Đường 2/4 (Thạnh Mỹ),Miền Tây Nguyên,,,0,0
CE.DMX42248,42248,ĐMM_LDO_DDU - 329 Đường 2/4 (Thạnh Mỹ),Miền Tây Nguyên,,,0,0
CE.DMX54946,54946,ĐMM_LDO_DDU - 329 Đường 2/4 (Thạnh Mỹ),Miền Tây Nguyên,,,0,0
CE.DMX54951,54951,ĐMM_LDO_DDU - 329 Đường 2/4 (Thạnh Mỹ),Miền Tây Nguyên,,,0,0
CE.DMX56610,56610,ĐMM_LDO_DDU - 329 Đường 2/4 (Thạnh Mỹ),Miền Tây Nguyên,,,0,0
CE.DMX57702,57702,ĐMM_LDO_DDU - 329 Đường 2/4 (Thạnh Mỹ),Miền Tây Nguyên,,,0,0
CE.DMX77207,77207,ĐMM_LDO_DDU - 329 Đường 2/4 (Thạnh Mỹ),Miền Tây Nguyên,,,0,0
ce.dmx134222,134222,ĐMM_LDO_DDU - 329 Đường 2/4 (Thạnh Mỹ),Miền Tây Nguyên,,,0,0
CE.DMX43247,43247,ĐMM_LDO_DDU - Quốc Lộ 27 (D'ran),Miền Tây Nguyên,,,0,0
CE.DMX67176,67176,ĐMM_LDO_DDU - Quốc Lộ 27 (D'ran),Miền Tây Nguyên,,,0,0
CE.DMX64338,64338,ĐMM_LDO_DHU - 734 Hùng Vương (Ma Đa Guôi),Miền Tây Nguyên,,,0,0
CE.DMX65462,65462,ĐMM_LDO_DHU - 734 Hùng Vương (Ma Đa Guôi),Miền Tây Nguyên,,,0,0
CE.DMX65463,65463,ĐMM_LDO_DHU - 734 Hùng Vương (Ma Đa Guôi),Miền Tây Nguyên,,,0,0
CE.DMX68371,68371,ĐMM_LDO_DHU - 734 Hùng Vương (Ma Đa Guôi),Miền Tây Nguyên,,,0,0
CE.DMX80349,80349,ĐMM_LDO_DHU - 734 Hùng Vương (Ma Đa Guôi),Miền Tây Nguyên,,,0,0
CE.DMX92232,92232,ĐMM_LDO_DHU - 734 Hùng Vương (Ma Đa Guôi),Miền Tây Nguyên,,,0,0
CE.DMX139616,139616,ĐMM_LDO_DHU - 734 Hùng Vương (Ma Đa Guôi),Miền Tây Nguyên,,,0,0
CE.DMX13797,13797,ĐMM_LDO_DLA - 33 Phan Chu Trinh,Miền Tây Nguyên,,,0,0
CE.DMX23268,23268,ĐMM_LDO_DLA - 33 Phan Chu Trinh,Miền Tây Nguyên,,,0,0
CE.DMX29725,29725,ĐMM_LDO_DLA - 33 Phan Chu Trinh,Miền Tây Nguyên,,,0,0
CE.DMX58472,58472,ĐMM_LDO_DLA - 33 Phan Chu Trinh,Miền Tây Nguyên,,,0,0
CE.DMX61265,61265,ĐMM_LDO_DLA - 33 Phan Chu Trinh,Miền Tây Nguyên,,,0,0
CE.DMX61273,61273,ĐMM_LDO_DLA - 33 Phan Chu Trinh,Miền Tây Nguyên,,,0,0
CE.DMX67149,67149,ĐMM_LDO_DLA - 33 Phan Chu Trinh,Miền Tây Nguyên,,,0,0
CE.DMX114624,114624,ĐMM_LDO_DLA - 33 Phan Chu Trinh,Miền Tây Nguyên,,,0,0
CE.DMX117079,117079,ĐMM_LDO_DLA - 33 Phan Chu Trinh,Miền Tây Nguyên,,,0,0
CE.DMX23259,23259,ĐMM_LDO_DLA - Tự Phước (Trại Mát),Miền Tây Nguyên,,,0,0
CE.DMX105692,105692,ĐMM_LDO_DLA - Tự Phước (Trại Mát),Miền Tây Nguyên,,,0,0
CE.DMX32226,32226,ĐMM_LDO_DRO - Đạ Rsal,Miền Tây Nguyên,,,0,0
CE.DMX98219,98219,ĐMM_LDO_DRO - Đạ Rsal,Miền Tây Nguyên,,,0,0
CE.DMX98220,98220,ĐMM_LDO_DRO - Đạ Rsal,Miền Tây Nguyên,,,0,0
CE.DMX98221,98221,ĐMM_LDO_DRO - Đạ Rsal,Miền Tây Nguyên,,,0,0
CE.DMX98224,98224,ĐMM_LDO_DRO - Đạ Rsal,Miền Tây Nguyên,,,0,0
CE.DMX109290,109290,ĐMM_LDO_DRO - Đạ Rsal,Miền Tây Nguyên,,,0,0
CE.DMX114620,114620,ĐMM_LDO_DRO - Đạ Rsal,Miền Tây Nguyên,,,0,0
CE.DMX32229,32229,ĐMM_LDO_DTE - Đạ Tẻh,Miền Tây Nguyên,,,0,0
CE.DMX46721,46721,ĐMM_LDO_DTE - Đạ Tẻh,Miền Tây Nguyên,,,0,0
CE.DMX46742,46742,ĐMM_LDO_DTE - Đạ Tẻh,Miền Tây Nguyên,,,0,0
CE.DMX46931,46931,ĐMM_LDO_DTE - Đạ Tẻh,Miền Tây Nguyên,,,0,0
CE.DMX47385,47385,ĐMM_LDO_DTE - Đạ Tẻh,Miền Tây Nguyên,,,0,0
CE.DMX47387,47387,ĐMM_LDO_DTE - Đạ Tẻh,Miền Tây Nguyên,,,0,0
CE.DMX49573,49573,ĐMM_LDO_DTE - Đạ Tẻh,Miền Tây Nguyên,,,0,0
CE.DMX50269,50269,ĐMM_LDO_DTE - Đạ Tẻh,Miền Tây Nguyên,,,0,0
CE.DMX55390,55390,ĐMM_LDO_DTE - Đạ Tẻh,Miền Tây Nguyên,,,0,0
CE.DMX64335,64335,ĐMM_LDO_DTE - Đạ Tẻh,Miền Tây Nguyên,,,0,0
CE.DMX96467,96467,ĐMM_LDO_DTE - Đạ Tẻh,Miền Tây Nguyên,,,0,0
CE.DMX5658,5658,ĐMM_LDO_DTR - 10/13 QL20 Finom,Miền Tây Nguyên,,,0,0
CE.DMX41552,41552,ĐMM_LDO_DTR - 10/13 QL20 Finom,Miền Tây Nguyên,,,0,0
CE.DMX43934,43934,ĐMM_LDO_DTR - 10/13 QL20 Finom,Miền Tây Nguyên,,,0,0
CE.DMX54755,54755,ĐMM_LDO_DTR - 10/13 QL20 Finom,Miền Tây Nguyên,,,0,0
CE.DMX98216,98216,ĐMM_LDO_DTR - 10/13 QL20 Finom,Miền Tây Nguyên,,,0,0
CE.DMX107664,107664,ĐMM_LDO_DTR - 10/13 QL20 Finom,Miền Tây Nguyên,,,0,0
CE.DMX110383,110383,ĐMM_LDO_DTR - 10/13 QL20 Finom,Miền Tây Nguyên,,,0,0
CE.DMX114622,114622,ĐMM_LDO_DTR - 10/13 QL20 Finom,Miền Tây Nguyên,,,0,0
CE.DMX13747,13747,ĐMM_LDO_DTR - Ninh Gia,Miền Tây Nguyên,,,0,0
CE.DMX33049,33049,ĐMM_LDO_DTR - Ninh Gia,Miền Tây Nguyên,,,0,0
CE.DMX58481,58481,ĐMM_LDO_DTR - Ninh Gia,Miền Tây Nguyên,,,0,0
CE.DMX59585,59585,ĐMM_LDO_DTR - Ninh Gia,Miền Tây Nguyên,,,0,0
CE.DMX60634,60634,ĐMM_LDO_DTR - Ninh Gia,Miền Tây Nguyên,,,0,0
CE.DMX73651,73651,ĐMM_LDO_DTR - Ninh Gia,Miền Tây Nguyên,,,0,0
CE.DMX107663,107663,ĐMM_LDO_DTR - Ninh Gia,Miền Tây Nguyên,,,0,0
CE.DMX132278,132278,ĐMM_LDO_DTR - Ninh Gia,Miền Tây Nguyên,,,0,0
CE.DMX10054,10054,ĐMM_LDO_LDU - 86 Lang Biang,Miền Tây Nguyên,,,0,0
CE.DMX104395,104395,ĐMM_LDO_LDU - 86 Lang Biang,Miền Tây Nguyên,,,0,0
CE.DMX117077,117077,ĐMM_LDO_LDU - 86 Lang Biang,Miền Tây Nguyên,,,0,0
CE.DMX139519,139519,ĐMM_LDO_LDU - 86 Lang Biang,Miền Tây Nguyên,,,0,0
CE.DMX5752,5752,ĐMM_LDO_LHA - 624 Hùng Vương (Đinh Văn),Miền Tây Nguyên,,,0,0
CE.DMX13483,13483,ĐMM_LDO_LHA - 624 Hùng Vương (Đinh Văn),Miền Tây Nguyên,,,0,0
